keywords,sentence,article_no,source,title or content,
深圳机场,深圳机场(000089)融资融券信息(03-15),1172,国内论坛,t,1
深圳机场,A股市场中，我们看好受益时刻释放拐点业绩高增长、长期净利润规模和估值有望双升，市值依旧巨大的白云机场(600004.SH);产能利用率恢复，业绩开始持续爬升、机场收费改革弹性最大的深圳机场(000089.SZ);受益虹桥需求溢出、迪斯尼带来长期增量需求、远期产能空间巨大的上海机场(600009.SH);关注短期资本开支少、业绩稳健、高分红类债券属性的厦门空港(600897.SH),1173,国内新闻,c,1
深圳机场,相关概念股可关注中信海直（000099）、深圳机场（000089）、上海机场（600009）、白云机场（600004）　　五、【mobileye被收购  巨头整合必将提速】　　据媒体报道，Mobileye被英特尔收购，这笔交易可能导致英特尔与老对手英伟达和高通在无人驾驶领域直接竞争，竞相为全球汽车制造商开发无人驾驶系统,1174,国内新闻,c,1
深圳机场,深圳机场迎来大发展深圳机场迎来大发展,1175,国内论坛,c,0
深圳机场,深圳机场迎来大发展,1175,国内论坛,t,0
深圳机场,A股市场中，近日白云机场(600004)、深圳机场(000089)、上海机场(600009)、厦门空港(600897)走势明显强于大盘，后市可逢低关注,1176,国内博客,c,1
深圳机场,　　A股市场中，我们看好受益时刻释放拐点业绩高增长、长期净利润规模和估值有望双升，市值依旧巨大的白云机场；产能利用率恢复，业绩开始持续爬升、机场收费改革弹性最大的深圳机场；受益虹桥需求溢出、迪斯尼带来长期增量需求、远期产能空间巨大的上海机场；关注短期资本开支少、业绩稳健、高分红类债券属性的厦门空港,1177,国内新闻,c,1
深圳机场,A股市场中，我们看好受益时刻释放拐点业绩高增长、长期净利润规模和估值有望双升，市值依旧巨大的白云机场（600004）；产能利用率恢复，业绩开始持续爬升、机场收费改革弹性最大的深圳机场（000089）；受益虹桥需求溢出、迪斯尼带来长期增量需求、远期产能空间巨大的上海机场（600009）；关注短期资本开支少、业绩稳健、高分红类债券属性的厦门空港（600897）,1178,国内论坛,c,1
深圳机场,，暂时观望000069华侨城Ａ横盘震荡，暂时观望000070特发信息中长期仍处于上升趋势，考虑持股000078海王生物可高抛低吸，摊低成本000088盐 田 港控制仓位，静待趋势进一步明确000089深圳机场均线多头排列，持股为宜000090天健集团多空仍在争夺，谨慎为宜000096广聚能源可高抛低吸，摊低成本000099中信海直中长期仍处于上升趋势，考虑持股000100TCL 集团均线多头排列，,1179,国内新闻,c,1
深圳机场,A股市场中，近日白云机　场(600004)、深圳机场(000089)、上海机场(600009)、厦门空港(600897)走势明显强于大盘，后市可逢低关注,1180,国内新闻_电子报,c,1
深圳机场,深圳特区报讯（记者 吴德群 通讯员 张一清 刘瑞隽）深圳机场海关近日在快件包裹内查获新型毒品“尼美西泮”3919粒，共1.3千克，这是该关今年首次在空运快件渠道查获的毒品案,1181,国内新闻_电子报,c,0
深圳机场,近日晚11时，深圳机场海关关员对进出境快件的X光机图像进行分析发现，一票由深圳出口至美国、申报为无牌手提包的包裹存在疑点,1181,国内新闻_电子报,c,0
深圳机场,标的：白云机场 600004、深圳机场 000089、上海机场 600009黄磷价格： 生意社数据显示，黄磷03月15日最新价格27844.00元/吨，最近5天上涨89.67%，10天上涨90.71%,1182,国内微信,c,1
深圳机场,　　标的：白云机场(行情600004，买入)、深圳机场(行情000089，买入)、上海机场(行情600009，买入)　　黄磷价格：生意社数据显示，黄磷03月15日最新价格27844.00元/吨，最近5天上涨89.67%，10天上涨90.71%,1183,国内新闻,c,1
深圳机场,标的：白云机场 600004、深圳机场 000089、上海机场 600009黄磷价格：生意社数据显示，黄磷03月15日最新价格27844.00元/吨，最近5天上涨89.67%，10天上涨90.71%,1184,国内博客,c,1
深圳机场,三跑道建成后 未来深圳机场年起降46.6万架次 近日，《深圳机场三跑道扩建工程项三跑道建成后 未来深圳机场年起降46.6万架次近日，《深圳机场三跑道扩建工程项目环境影响报告书全本公示》正式发布,1185,国内论坛,c,2
深圳机场,深圳机场三跑道扩建工程总投资125亿元，是国家发改委、交通运输部联合公布的2016-2018三年交通基础设施重大工程建设项目之一，被纳入深圳市“十三五”重大交通基础设施建设工程,1185,国内论坛,c,2
深圳机场,工程选址位于深圳机场二跑道以西，沿江高速以东，福永河以南,1185,国内论坛,c,0
深圳机场,机场未来预测报告书显示，到2025年，深圳机场年旅客吞吐量将达到5200万人次，年飞机起降架次将达到39.7万架次，高峰小时飞机起降架次将达到83架次；到2040年深圳机场年旅客吞吐量6300万人次，年飞机起降架次将达到46.6万架次，高峰小时飞机起降架次将达97架次,1185,国内论坛,c,2
深圳机场,机场三跑道项目建成后，不仅可有效缓解深圳机场运能饱和的现状，也将进一步发挥深圳在珠三角区域经济一体化中的重要作用，构建海上丝绸之路“4小时航空圈”和连通全球主要城市的“12小时航空圈”，对深圳构建对外开放新格局意义重大,1185,国内论坛,c,2
深圳机场,深圳机场未来预测,1185,国内论坛,c,0
深圳机场,三跑道建成后 未来深圳机场年起降46.6万架次 近日，《深圳机场三跑道扩建工程项,1185,国内论坛,t,0
深圳机场,　　标的：白云机场(行情600004，买入)、深圳机场(行情000089，买入)、上海机场(行情600009，买入)　　黄磷价格：生意社数据显示，黄磷03月15日最新价格27844.00元/吨，最近5天上涨89.67%，10天上涨90.71%,1186,国内新闻,c,1
深圳机场,　　标的：白云机场 600004、深圳机场 000089、上海机场 600009  　黄磷价格：生意社数据显示，黄磷03月15日最新价格27844.00元/吨，最近5天上涨89.67%，10天上涨90.71%,1187,国内微信,c,1
深圳机场,深圳机场(000089)融资融券信息(03-16)来源：东方财富网深圳机场(000089)2017-03-16融资融券信息显示，深圳机场融资余额322，905，809元，融券余额530，518元，融资买入额6，047，480元，融资偿还额17，715，342元，融资净买额-11，667，862元，融券余量60，700股，融券卖出量16，000股，融券偿还量0股，融资融券余额323，436，327元,1188,国内论坛,c,1
深圳机场,深圳机场融资融券详细信息如下表：交易日期代码简称融资融券余额(元)2017-03-16000089深圳机场323，436，327融资余额(元)融资买入额(元)融资偿还额(元)融资净买额(元)322，9,1188,国内论坛,c,1
深圳机场,深圳机场(000089)融资融券信息(03-16),1188,国内论坛,t,1
深圳机场,　　A股市场中，我们看好受益时刻释放拐点业绩高增长、长期净利润规模和估值有望双升，市值依旧巨大的白云机场(600004，股吧)；产能利用率恢复，业绩开始持续爬升、机场收费改革弹性最大的深圳机场(000089，股吧)；受益虹桥需求溢出、迪斯尼带来长期增量需求、远期产能空间巨大的上海机场(600009，股吧)；关注短期资本开支少、业绩稳健、高分红类债券属性的厦门空港(600897，股吧),1189,国内新闻,c,1
深圳机场,长源电力0.69-4.00%002563森马服饰0.45-3.92%600688上海石化7.84-3.89%002410广联达6.88-3.77%002001新 和 成8.88-3.60%000089深圳机场3.23-3.49%300355蒙草生态11.00-3.48%000525红 太 阳4.09-3.46%601992金隅股份7.54-3.38%600585海螺水泥6.86-3.34%0021,1190,国内新闻,c,1
深圳机场,02563 森马服饰 0.45 -3.92% 600688 上海石化 7.84 -3.89% 002410 广联达 6.88 -3.77% 002001 新和成 8.88 -3.60% 000089 深圳机场(000089，股吧) 3.23 -3.49% 300355 蒙草生态 11.00 -3.48% 000525 红太阳 4.09 -3.46% 601992 金隅股份 7.54 -3.38% ,1191,国内新闻,c,1
深圳机场,563 森马服饰 0.45 -3.92% 600688 上海石化 7.84 -3.89% 002410 广联达 6.88 -3.77% 002001 新 和 成 8.88 -3.60% 000089 深圳机场(000089，股吧) 3.23 -3.49% 300355 蒙草生态 11.00 -3.48% 000525 红 太 阳 4.09 -3.46% 601992 金隅股份 7.54 -3.38,1192,国内新闻,c,1
深圳机场,　　标的：白云机场 600004、深圳机场 000089、上海机场 600009  　黄磷价格： 生意社数据显示，黄磷03月15日最新价格27844.00元/吨，最近5天上涨89.67%，10天上涨90.71%,1193,国内微信,c,1
深圳机场,　　【深圳租车公司有哪些】深圳机场租车-天下租车　　深圳租车公司有哪些【天下租车】/　　车辆的管理： 车辆的保养、维修、保险、年审、违章处理、清洁卫生等一切问题就交由天下租车管理，让企业从车辆管理的繁琐事务中解脱出来,1194,国内微信,c,2
深圳机场,【深圳租车公司有哪些】深圳机场租车-天下租车,1194,国内微信,t,2
深圳机场,A股市场中，近日白云机 场(600004)、深圳机场(000089)、上海机场(600009)、厦门空港(600897)走势明显强于大盘，后市可逢低关注,1195,国内新闻,c,1
深圳机场,A股市场中，近日白云机 场(600004)、深圳机场(000089)、上海机场(600009)、厦门空港(600897)走势明显强于大盘，后市可逢低关注,1196,国内新闻,c,1
深圳机场,　　标的：白云机场 600004、深圳机场 000089、上海机场 600009  　黄磷价格：生意社数据显示，黄磷03月15日最新价格27844.00元/吨，最近5天上涨89.67%，10天上涨90.71%,1197,国内微信,c,1
深圳机场,估计深圳机场回不到8.4的价位了估计深圳机场回不到8.4的价位了，可怜我8.48，8.6洗了一半出去了，成本价12元哦，原指望作差价降低成本，反而成本越作越高,1198,国内论坛,c,1
深圳机场,估计深圳机场回不到8.4的价位了,1198,国内论坛,t,1
深圳机场,　　深圳机场再扩近“400个足球场”，全球12小时航空圈来了　　292.7万平方米，深圳机场向大海要近400个足球场建三跑道，深圳打通海上丝绸之路“4小时航空圈”，连通全球主要城市的“12小时航空圈”指日可待,1199,国内微信,c,0
深圳机场,"7FD2icZuc8qFWXUeicYNltjNua5qgOib8uzVMHMmm2IoUzicOxjAEcoaNIIvs35CbEqw4X3RRnW70BFjvprnfUDu4g/640?"" >　　深圳机场航拍图 图片来源网络　　3月10日，中交天健、中国交建与中交四航院组成的联合体成功中标深圳机场三跑道扩建工程“场地陆域形成及软基处理工程设计采购施工总承包（EPC）”项目",1199,国内微信,c,2
深圳机场,"<IMAGE SRC=""http://mmbiz.qpic.cn/mmbiz_jpg/7FD2icZuc8qFWXUeicYNltjNua5qgOib8uzMGwsqppKSFrge8hnWibnx5unV647YH2MUIIOXQvTtz4XyguoYbqEE7w/640?"" >　　深圳机场",1199,国内微信,c,0
深圳机场,　　深圳机场三跑道扩建工程是国家发改委、交通运输部联合公布的2016-2018三年交通基础设施重大工程建设项目之一，被纳入深圳市“十三五”重大交通基础设施建设工程,1199,国内微信,c,2
深圳机场,　　而深圳机场三跑道扩建工程“场地陆域形成及软基处理工程设计采购施工总承包（EPC）”项目是深圳机场三跑道的先导工程，其进展也标志着机场三跑道扩建进入全面推进阶段,1199,国内微信,c,2
深圳机场,　　机场三跑道项目建成后，不仅可有效缓解深圳机场运能饱和的现状，也将进一步发挥深圳在珠三角区域经济一体化中的重要作用，构建海上丝绸之路“4小时航空圈”和连通全球主要城市的“12小时航空圈”，对深圳构建对外开放新格局意义重大,1199,国内微信,c,2
深圳机场,深圳机场再扩近“400个足球场”，全球12小时航空圈来了,1199,国内微信,t,0
深圳机场,　　超级利好：北方国际、长城电脑、华控赛格、华侨城A、特发信息、海王生物、盐田港、深圳机场、天健集团、广聚能源、中信海直、宜华地产　　超级利好：北方国际、长城电脑、华控赛格、华侨城A、特发信息、海王生物、盐田港、深圳机场、天健集团、广聚能源、中信海直、宜华地产　　开门红让资金期待2,1200,国内微信,c,1
深圳机场,超级利好：北方国际、长城电脑、华控赛格、华侨城A、特发信息、海王生物、盐田港、深圳机场、天健集团、广聚能源、中信海直、宜华地产,1200,国内微信,t,1
深圳机场,中国交建、中交四航院中标深圳机场三跑道扩建工程　　点击标题下「蓝色微信名」可快速关注　　车辆计数　　▍普威条码RFID仓库管理系统、土石方工程管理软件、固定资产管理系统可快速定制开发客户需求模板▍全国统一客服热线：400-678-0023  　3月10日，公司与中国交建、中交四航院组成的联合体成功中标深圳机场三跑道扩建工程场地陆域形成及软基处理工程EPC项目,1201,国内微信,c,1
深圳机场,　　深圳机场三跑道扩建工程是深圳市“十三五”重大交通基础设施建设工程之一,1201,国内微信,c,0
深圳机场,项目建成后，不仅能有效缓解深圳机场运能饱和的现状，也将进一步发挥深圳在珠三角区域经济一体化中的重要作用，构建起海上丝绸之路“4小时航空圈”和连通全球主要城市的“12小时航空圈”，将深圳机场打造成国际航空枢纽，推动深圳成为连接东南亚、南亚、西亚的“桥头堡”,1201,国内微信,c,2
深圳机场,　　本次签约项目是机场三跑道的先导工程，标志着深圳机场三跑道扩建进入全面推进阶段,1201,国内微信,c,2
深圳机场,43亿！中国交建、中交四航院中标深圳机场三跑道扩建工程,1201,国内微信,t,0
深圳机场,长源电力0.69-4.00%002563森马服饰0.45-3.92%600688上海石化7.84-3.89%002410广联达6.88-3.77%002001新 和 成8.88-3.60%000089深圳机场3.23-3.49%300355蒙草生态11.00-3.48%000525红 太 阳4.09-3.46%601992金隅股份7.54-3.38%600585海螺水泥6.86-3.34%0021,1202,国内新闻,c,1
深圳机场,"　　深圳机场GBAS航行新技术研讨会顺利召开　　<IMAGE SRC=""http://mmbiz.qpic.cn/mmbiz_gif/ToiafZ90urfGQBXY8LkmQTFIVxC054rxjdE",1203,国内微信,c,0
深圳机场,"<IMAGE SRC=""http://mmbiz.qpic.cn/mmbiz_jpg/ToiafZ90urfHm9YA36KASPrpuuw20MCibIlzpp4H8XHcguEiaRZ7CMW8kD4VZ3AP7lm0NT7WppDxkafgpmKkovEfQ/0?wx_fmt=jpeg"" >　　会议首先听取了深圳机场GBAS前期工作的成果汇报",1203,国内微信,c,0
深圳机场,自2015年启动相关工作以来，深圳机场联合深圳市政府相关部门、民航主管部门及波音公司等单位开展了大量可行性研究工作，为推进GBAS顺利实施奠定了基础,1203,国内微信,c,2
深圳机场,GBAS不仅有望解决深圳机场由南向北独立进近面临的空域难题，提升机场容量，还能放宽航空限高，缓解经济增长与民航安全之间的矛盾,1203,国内微信,c,0
深圳机场,　　会议认为，GBAS应用实施将为深圳机场带来实实在在的利益，机场各相关部门应在前期理论研究的基础上，尽快启动GBAS基站选址及电离层测试工作，并制定合理的工作计划及方案，稳步推进GBAS落地实施,1203,国内微信,c,0
深圳机场,　　会议强调，深圳机场作为中南地区GBAS建设及应用的唯一试点机场，推进GBAS的应用不仅是上级主管单位的要求，更是深圳机场未来发展的迫切需求,1203,国内微信,c,0
深圳机场,各相关部门应积极主动推进GBAS的应用实施，实现深圳机场和深圳地区经济的可持续发展,1203,国内微信,c,0
深圳机场,深圳机场GBAS航行新技术研讨会顺利召开,1203,国内微信,t,0
深圳机场,"<IMAGE SRC=""http://e.thsi.cn/img/ed6a6df3d547cd34-1"" >　　当一辆大巴将夹皮沟乡亲们送到深圳机场（000089）后，赵老根和王有道就从人间消失了……",1204,国内新闻,c,1
深圳机场,深圳机场 ，今天压力位 9.00 ，支撑位 8.78深圳机场，今天压力位 9.00 ，支撑位 8.78,1205,国内论坛,c,1
深圳机场,深圳机场 ，今天压力位 9.00 ，支撑位 8.78,1205,国内论坛,t,1
深圳机场,1.公布国内外主要机场营运数据，和白云机场、深圳机场财务数据，这是实力下的自信,1206,国内论坛,c,0
深圳机场,这一天，在深圳机场及东海航空工作人员的帮助下，郑阿婆实现了自己近距离接触飞机的梦想,1207,国内新闻_电子报,c,0
深圳机场,去年3月，郑阿婆在深圳机场义工联义工的帮助下来到机场航站楼参观，远远地看到飞机起飞后，从未坐过飞机的她有了一个心愿,1207,国内新闻_电子报,c,0
深圳机场,张红梅因为经常在深圳机场做义工，便将老人的心愿反映给了深圳机场义工联,1207,国内新闻_电子报,c,0
深圳机场,得知阿婆的诉求后，深圳机场和东海航空积极协调，全力帮助阿婆实现心愿,1207,国内新闻_电子报,c,0
深圳机场,3月17日上午，在机场义工以及深圳机场和东海航空工作人员的陪伴下，郑阿婆顺利进入深圳机场停机坪,1207,国内新闻_电子报,c,0
深圳机场,为了让老人能顺利登上飞机，深圳机场当天还专门准备了供轮椅旅客登机使用的升降平台车,1207,国内新闻_电子报,c,1
深圳机场,　　惊爆!深圳机场:利好消息强势突袭，后市必将超乎想象,1208,国内微信,c,1
深圳机场,　　深圳机场投资亮点　　墨龙点股经过最近一段时间的研究，发现有些股票利好隐藏很深,1208,国内微信,c,1
深圳机场,惊爆!深圳机场:利好消息强势突袭，后市必将超乎想象！,1208,国内微信,t,1
深圳机场,　浙江龙盛2.589.6226.82%　　海宁皮城2.810.5326.59%　　上海机场7.5328.4626.46%　　深高速2.348.926.29%　　国际实业2.529.6626.09%　　深圳机场2.268.6726.07%　　绿地控股2.248.7125.72%　　奥瑞金2.168.525.41%　　祁连山2.6110.2825.39%　　中国中铁2.138.7524.34%　　晨鸣,1209,国内微信,c,2
深圳机场,他同时指出，从处罚的人数上也可以看出控烟难度还是比较大的，控烟是长期而艰巨的工作，想要让吸烟人群形成休闲娱乐场所不能吸烟的意识，首先需要引导他们去室外吸烟区吸烟，打消他们在室内吸烟的念头，“就像深圳机场一样，他们知道里面（深圳机场）没有吸烟的地方，就会去门口外吸，在机场内就忍着,1210,国内新闻_电子报,c,0
深圳机场,至深圳机场水上航线有望年内开通随着湾区经济圈、珠三角半小时生活圈进程的加速，珠三角城市群之间的要素沟通愈发频繁，交通勾连也显得愈发迫切,1211,国内新闻_电子报,c,0
深圳机场,另据了解，为加强与深圳沟通对接，中山市力争年内率先开通中山至深圳机场的水上客运航线,1211,国内新闻_电子报,c,0
深圳机场,深圳特区报讯（记者 何泳）记者昨日从市国资委了解到，中交天健与中国交建、中交四航院组成的联合体成功中标深圳机场三跑道扩建工程场地陆域形成及软基处理工程设计采购施工总承包（EPC）项目,1212,国内新闻_电子报,c,2
深圳机场,本项目是深圳机场三跑道的先导工程，标志着机场三跑道扩建进入全面推进阶段,1212,国内新闻_电子报,c,2
深圳机场,深圳机场三跑道扩建工程是国家发改委、交通运输部联合公布的2016-2018三年交通基础设施重大工程建设项目之一，被纳入深圳市“十三五”重大交通基础设施建设工程,1212,国内新闻_电子报,c,2
深圳机场,项目建成后，不仅有效缓解深圳机场运能饱和的现状，也将进一步发挥深圳在珠江三角洲区域经济一体化中的重要作用，有利于构建海上丝绸之路“4小时航空圈”和连通全球主要城市的“12小时航空圈”,1212,国内新闻_电子报,c,2
深圳机场,深圳机场(000089)融资融券信息(03-17)来源：东方财富网深圳机场(000089)2017-03-17融资融券信息显示，深圳机场融资余额323，795，198元，融券余额456，042元，融资买入额8，803，478元，融资偿还额7，914，089元，融资净买额889，389元，融券余量52，600股，融券卖出量3，900股，融券偿还量12，000股，融资融券余额324，251，240元,1213,国内论坛,c,1
深圳机场,深圳机场融资融券详细信息如下表：交易日期代码简称融资融券余额(元)2017-03-17000089深圳机场324，251，240融资余额(元)融资买入额(元)融资偿还额(元)融资净买额(元)323，7,1213,国内论坛,c,1
深圳机场,深圳机场(000089)融资融券信息(03-17),1213,国内论坛,t,1
深圳机场,"图4:白云机场资本开支影响的历史经验<IMAGE SRC=""http://img.cngold.com.cn/2017/3/20/20170320084952412264053.jpg"" >　　我们也可以考察下同样发过转债支持扩建的深圳机场",1214,国内新闻,c,0
深圳机场,深圳机场于2011年3月取得发改委批复，承担以T3航站楼为主的主体工程的投资建设，公司连续几年面临较大的财务压力，归属净利直到2014Q3触底，深圳机场的股价同期触底，之后随着产能和业绩释放而逐步上涨,1214,国内新闻,c,1
深圳机场,"<IMAGE SRC=""http://img.cngold.com.cn/2017/3/20/20170320084953375161440.jpg"" >　　图5:深圳机场资本开支影响的历史经验因此，在2018年T2航站楼投产后，白云机场将面临一定的折旧(目前业界的普遍估计是每年新增约5亿元的折旧额)和人工成本压力，短期内业绩将有下行压力",1214,国内新闻,c,2
深圳机场,7%行业投资观点物流(看好) 推荐快递行业龙头圆通速递和韵达股份航空(看好) 推荐受益于供需关系改善、长期资源禀赋占有的中国国航机场(看好) 推荐处于ROE提升通道、区域竞争中占优，并受益“深港通”的深圳机场铁路(中性) 基本面好转、提价预期再起叠加换届和混改催化，推荐广深铁路公路(中性) 看好低估值、高股息率的山东高速航运(看好) 看好集运行业提价超预期带动扭亏为盈，推荐中远海控、中远海特港口(,1216,国内新闻,c,0
深圳机场,蒙牛不出，深圳机场就会涨蒙牛不出，深圳机场就会涨,1217,国内论坛,c,1
深圳机场,蒙牛不出，深圳机场就会涨,1217,国内论坛,t,1
深圳机场,蒙牛是深圳机场反向指标蒙牛是深圳机场反向指标,1218,国内论坛,c,0
深圳机场,蒙牛是深圳机场反向指标,1218,国内论坛,t,0
深圳机场,未来深圳机场有轻轨直达东莞　　这几年，莞深两地经贸交流合作更加频繁，除了高速公路、高铁，两地市民都希望有更多便捷的出行方式,1219,国内微信,c,2
深圳机场,深莞三条轨道对接！未来深圳机场有轻轨直达东莞,1219,国内微信,t,0
深圳机场,1）上市的枢纽机场是硬资产，供给具备天然垄断性，需求，免税重新招标和机场收费提价是机场流量变现的重要体现，未来随着时刻的释放以及机场商业的开发，枢纽机场价值空间依然很大，强烈建议当前位臵买入白云机场、深圳机场；（2）1-2月份中国外贸数据向好进一步验证2017年航运业复苏，当前干散货和集运子行业正处于复苏之路，需求企稳叠加集运集中度提升以及干散货产能利用率的反转将是2017年运价向上弹性放大的重要,1220,国内新闻,c,0
深圳机场,　　惊爆!深圳机场:利好消息强势突袭，后市必将超乎想象,1221,国内微信,c,1
深圳机场,　　深圳机场投资亮点　　墨龙点股经过最近一段时间的研究，发现有些股票利好隐藏很深,1221,国内微信,c,1
深圳机场,惊爆!深圳机场:利好消息强势突袭，后市必将超乎想象！,1221,国内微信,t,1
深圳机场,案例一记者选择的第一条调查路线是从宝安区兴业路到深圳机场候机楼，为了了解距离，记者通过手机导航软件查出了三条行车线路，行车距离分别是13.5公里、13.1公里和12.9公里,1222,国内新闻,c,0
深圳机场,案例二记者从深圳机场出口的出租车候车区返回到宝安区的兴业路，手机导航软件同样给出了三条行车线路，不过，行车距离都有所减少，分别是11.8公里、10.9公里和12.5公里,1222,国内新闻,c,0
深圳机场,案例三记者再次从兴业路往返深圳机场,1222,国内新闻,c,0
深圳机场,从宝安区兴业路到深圳机场，记者两次往返，所乘坐的四辆出租车都出现了打表里程超出导航距离的情况，最少的超出3.72公里，最多的翻了一倍还多，高达15.41公里,1222,国内新闻,c,1
深圳机场,案例一记者选择的第一条调查路线是从宝安区兴业路到深圳机场候机楼，为了了解距离，记者通过手机导航软件查出了三条行车线路，行车距离分别是13.5公里、13.1公里和12.9公里,1223,国内新闻,c,0
深圳机场,案例二记者从深圳机场出口的出租车候车区返回到宝安区的兴业路，手机导航软件同样给出了三条行车线路，不过，行车距离都有所减少，分别是11.8公里、10.9公里和12.5公里,1223,国内新闻,c,0
深圳机场,案例三记者再次从兴业路往返深圳机场,1223,国内新闻,c,0
深圳机场,从宝安区兴业路到深圳机场，记者两次往返，所乘坐的四辆出租车都出现了打表里程超出导航距离的情况，最少的超出3.72公里，最多的翻了一倍还多，高达15.41公里,1223,国内新闻,c,1
深圳机场,案例一央视财经记者选择的第一条调查路线是从宝安区兴业路到深圳机场候机楼，为了了解距离，记者通过手机导航软件查出了三条行车线路，行车距离分别是13.5公里、13.1公里和12.9公里,1224,国内新闻,c,0
深圳机场,案例二央视财经记者从深圳机场出口的出租车候车区返回到宝安区的兴业路，手机导航软件同样给出了三条行车线路，不过，行车距离都有所减少，分别是11.8公里、10.9公里和12.5公里,1224,国内新闻,c,0
深圳机场,案例三记者再次从兴业路往返深圳机场,1224,国内新闻,c,0
深圳机场,从宝安区兴业路到深圳机场，记者两次往返，所乘坐的四辆出租车都出现了打表里程超出导航距离的情况，最少的超出3.72公里，最多的翻了一倍还多，高达15.41公里,1224,国内新闻,c,1
深圳机场,　　案例一　　央视财经记者选择的第一条调查路线是从宝安区兴业路到深圳机场(行情000089，买入)候机楼，为了了解距离，记者通过手机导航软件查出了三条行车线路，行车距离分别是13.5公里、13.1公里和12.9公里,1225,国内新闻,c,1
深圳机场,　　案例二　　央视财经记者从深圳机场出口的出租车候车区返回到宝安区的兴业路，手机导航软件同样给出了三条行车线路，不过，行车距离都有所减少，分别是11.8公里、10.9公里和12.5公里,1225,国内新闻,c,0
深圳机场,　　案例三　　记者再次从兴业路往返深圳机场,1225,国内新闻,c,0
深圳机场,　　从宝安区兴业路到深圳机场，记者两次往返，所乘坐的四辆出租车都出现了打表里程超出导航距离的情况，最少的超出3.72公里，最多的翻了一倍还多，高达15.41公里,1225,国内新闻,c,1
深圳机场,　　案例一　　央视财经记者选择的第一条调查路线是从宝安区兴业路到深圳机场(行情000089，买入)候机楼，为了了解距离，记者通过手机导航软件查出了三条行车线路，行车距离分别是13.5公里、13.1公里和12.9公里,1226,国内新闻,c,1
深圳机场,　　案例二　　央视财经记者从深圳机场出口的出租车候车区返回到宝安区的兴业路，手机导航软件同样给出了三条行车线路，不过，行车距离都有所减少，分别是11.8公里、10.9公里和12.5公里,1226,国内新闻,c,0
深圳机场,　　案例三　　记者再次从兴业路往返深圳机场,1226,国内新闻,c,0
深圳机场,　　从宝安区兴业路到深圳机场，记者两次往返，所乘坐的四辆出租车都出现了打表里程超出导航距离的情况，最少的超出3.72公里，最多的翻了一倍还多，高达15.41公里,1226,国内新闻,c,1
深圳机场,近日，航城街道提出将建一流空港新城，将位于深圳机场附近的泰华梧桐岛科技创新园定位为集未来产业（航天航空行业等）、战略新兴产业（如新一代信息技术、节能环保、新能源、新材料等）、高新科技产业、文化创意产业等的创新载体示范园,1227,国内新闻_电子报,c,0
深圳机场,深圳机场昨日提醒广大旅客，雷雨季乘机要密切关注天气和航班信息，遇到航班延误等情况要保持冷静、理性维权，切勿因一时“任性”而触犯法律法规,1228,国内新闻_电子报,c,1
深圳机场,记者从近日深圳机场召开的年度三防工作会上了解到，今年深圳地区汛期将从4月中下旬持续至9月上旬，“龙舟水”天气主要出现在5月下旬至6月中旬，天气情况总体较为复杂，机场航班运行或将面临较大压力,1228,国内新闻_电子报,c,0
深圳机场,记者了解到，去年3-6月深圳雷雨季期间，深圳机场警方共处理涉及航班延误闹事案件11宗，处罚15人，其中刑事拘留1人，行政拘留7人，罚款6人，警告1人,1228,国内新闻_电子报,c,0
深圳机场,  白云机场、深圳机场  据报道，谷歌近日表示ProjectSoli无线手势识别开发工具包将于今年晚些时候出货,1229,国内博客,c,0
深圳机场,可关注白云机场（短期受益时刻释放拐点业绩高增长、长期净利润规模和估值有望双升，长期市值依旧巨大），深圳机场（产能利用率恢复，业绩开始持续爬升、机场收费改革弹性最大）,1230,国内新闻,c,1
深圳机场,深圳机场(000089)融资融券信息(03-20)来源：东方财富网深圳机场(000089)2017-03-20融资融券信息显示，深圳机场融资余额321，100，375元，融券余额443，625元，融资买入额5，874，664元，融资偿还额8，569，487元，融资净买额-2，694，823元，融券余量50，700股，融券卖出量0股，融券偿还量1，900股，融资融券余额321，544，000元,1231,国内论坛,c,1
深圳机场,深圳机场融资融券详细信息如下表：交易日期代码简称融资融券余额(元)2017-03-20000089深圳机场321，544，000融资余额(元)融资买入额(元)融资偿还额(元)融资净买额(元)321，1,1231,国内论坛,c,1
深圳机场,深圳机场(000089)融资融券信息(03-20),1231,国内论坛,t,1
深圳机场,　　超级利好：北方国际、长城电脑、华控赛格、华侨城A、特发信息、海王生物、盐田港、深圳机场、天健集团、广聚能源、中信海直、宜华地产　　超级利好：北方国际、长城电脑、华控赛格、华侨城A、特发信息、海王生物、盐田港、深圳机场、天健集团、广聚能源、中信海直、宜华地产　　开门红让资金期待2,1232,国内微信,c,1
深圳机场,超级利好：北方国际、长城电脑、华控赛格、华侨城A、特发信息、海王生物、盐田港、深圳机场、天健集团、广聚能源、中信海直、宜华地产,1232,国内微信,t,1
深圳机场,8.80出深圳机场了，买入上海机场了、上机强势啊,1233,国内论坛,c,1
深圳机场,8.80出深圳机场了，买入上海机场了、,1233,国内论坛,t,1
深圳机场,因此如深圳机场这样的枢纽机场将以机场的国际航线开拓为核心，结合“十三五”规划，因地制宜制定航线策略，积极开拓国际航线，预计到2020年深圳机场国际航线将达到48 条,1234,国内新闻,c,0
