keywords,sentence,article_no,source,title or content,
峨眉山,"
  ●峨眉山金瑞畜禽水产生态养殖专业合作社营业执照正、副本（注册号：511181NA000211X）遗失作废",1313,国内新闻_电子报,c,2
峨眉山,药、积成电子、百川能源、海陆重工、五洲交通、彩虹股份、探路者、华媒控股、欧菲光、当升科技、大洲兴业、有研新材、广百股份、西藏城投、伟星新材、广泽股份、迪马股份、重庆路桥、宝通科技、京汉股份、国轩高科、峨眉山、力合股份、中材国际、浙报传媒、用友网络、栋梁新材、湖南黄金、天桥起重、天沃科技、锦富技术、三七互娱、尚荣医疗、西陇科学、铁汉生态、雷柏科技、佳创视讯、国瓷材料、聚龙股份、安洁科技、完美世界、普,1314,国内新闻_电子报,c,1
峨眉山,项目包括投资80亿元的年产5万吨高纯多晶硅及配套新能源项目，投资30亿元的上海纲元文旅峨眉山中国脸演艺小镇项目，投资15亿元的老年病专科医院九久康复养老城项目，投资10亿元的重庆中明环境治理有机肥厂开发项目，投资6.53亿元的香港中国光大国际城市生活垃圾环保发电项目，投资5亿元的浙江农夫山泉茶π生产线项目等,1315,国内新闻_电子报,c,2
峨眉山,"
  会上，市委常委、常务副市长黄平林与农行乐山分行签订“乐山市旅游文化产业投资基金”合作协议；副市长周伦斌与市中区政府和峨眉山景区管委会签订2017年旅游项目投资目标责任书；市政协主席易凡为乐山市旅游综合执法支队成立授牌；会上还对第三届旅博会先进单位和先进个人进行了通报表彰和颁奖",1316,国内新闻_电子报,c,2
峨眉山,李亚西大胆行动，带着母亲开始爬山，“峨眉山、泰山、华山、黄山……”一口气说不完，只说中国的名山基本爬了遍,1317,国内新闻_电子报,c,0
峨眉山,"
　　站点分布：这些集装箱自驾旅馆遍布318沿线，新都桥、丹巴店、翁达、巴塘、雅江、红原、松潘、西昌、峨眉山、米仓山、翠云廊、亚丁，一站一风景",1318,国内新闻_电子报,c,0
峨眉山,  四川经济日报乐山讯（蒋雁文  记者 林立）为进一步加强企业项目资金申报能力，切实帮助企业做好项目资金申报工作及资金使用管理，近日，峨眉山市经济和信息化局开展了“项目申报流程及资金使用管理”专题培训,1319,国内新闻_电子报,c,2
峨眉山,四川峨胜水泥集团股份有限公司、峨眉山佳洁纸制品有限责任公司、四川省峨眉山竹叶青茶业有限公司等43家企业相关人员参加了培训,1319,国内新闻_电子报,c,2
峨眉山,"
  此次培训切实加强了参训企业的项目资金申报能力，提高了企业项目资金申报成功率和财务管理水平，对指导峨眉山市企业申报专项资金项目具有积极的推动作用",1319,国内新闻_电子报,c,2
峨眉山,峨眉山市经信局力助企业做好项目资金申报,1319,国内新闻_电子报,t,2
峨眉山,2016年第四次主办乐山市“海棠花开”全民广场舞评选，第四次冠名支持“世界旅游小姐”乐山直选赛区比赛，捐赠款项支持第三届“中华艺魂”峨眉山杯全国书画作品大展、首届峨眉当代艺术国际邀请展、女子九球全国锦标赛、“双创嘉年华”等公益赛事或展览活动,1320,国内新闻_电子报,c,0
峨眉山,"
  ●峨眉山市天鑫食品有限公司营业执照正、副本（注册号：511181000016412）遗失作废",1321,国内新闻_电子报,c,2
峨眉山,"
  ●峨眉山市花语茶座，营业执照副本（注册号511181600472459）遗失作废，特此登报声明",1321,国内新闻_电子报,c,0
峨眉山,"
  ●峨眉山市容成造型美发劝业场店，税务登记证副本（川乐税字51900419530518241203）遗失作废，特此登报声明",1321,国内新闻_电子报,c,0
峨眉山,"
  ●峨眉山市学缘餐厅，营业执照副本(统一社会信用代码：92511181MA6288B99T)遗失作废，特此登报声明",1321,国内新闻_电子报,c,0
峨眉山,"
  特此公告
  中江县顺兴竹编制品专业合作社
  2017年4月11日
  
  峨眉山市天鑫食品有限公司（注册号：511181000016412）于2017年4月10日股东会决议解散本公司，已成立清算组",1321,国内新闻_电子报,c,2
峨眉山,"
  特此公告
  峨眉山市天鑫食品有限公司
  2017年4月11日
  
  成都市博睿行房产投资咨询有限公司（注册号：510129000023799）于2017年4月5日召开股东会研究决定解散公司，已成立清算组",1321,国内新闻_电子报,c,2
峨眉山,我们约好可以一同去峨眉山和青城山,1322,国内新闻_电子报,c,0
峨眉山,　4月7日，峨眉山A召开2016年年度股东大会,1323,国内新闻_电子报,c,1
峨眉山,公告称，1992年，马元祝临危受命担任峨眉山领军人，长期致力于峨眉山景区及公司的治理和发展,1323,国内新闻_电子报,c,2
峨眉山,"峨眉山A
将培育新经济产业",1323,国内新闻_电子报,t,1
峨眉山,"罗其鑫：我的画就是我的话
    
□本报记者 余如波
　　悠远的《峨眉山月》、虬曲的《剑州路柏》、雄浑的《朝天今可驾飞舟》、静谧的《扁舟日落驻平沙》……3月31日，“沧桑入画——罗其鑫作品展”在四川中国书画美术馆开幕，展出罗其鑫近年来精心创作的近百幅作品，展现了艰险的蜀道、苍劲的古柏、秀丽的川江等蜀中风景",1324,国内新闻_电子报,c,0
峨眉山,自1996年以来的20余年来，两市共14家公司现金分红超过20次，包括中国石化、粤电力A、深科技、深赤湾A、大冷股份、峨眉山A、佛山照明、申能股份等，中国石化现金分红次数最多，达到30次，现金分红总额达2470.95亿元,1325,国内新闻_电子报,c,1
峨眉山,自1996年以来的20余年来，两市共14家公司现金分红超过20次，包括中国石化、粤电力A、深科技、深赤湾A、大冷股份、峨眉山A、佛山照明、申能股份等，中国石化现金分红次数最多，达到30次，现金分红总额达2470.95亿元,1326,国内新闻_电子报,c,1
峨眉山,自1996年以来的20余年来，两市共14家公司现金分红超过20次，包括中国石化、粤电力A、深科技、深赤湾A、大冷股份、峨眉山A、佛山照明、申能股份等，中国石化现金分红次数最多，达到30次，现金分红总额达2470.95亿元,1327,国内新闻_电子报,c,1
峨眉山,"三千弱水，也只如一滴清露，一瞬，便渗在时空的息壤里，了无痕迹……
  所以，陶潜会在望月时只叹一句“素月出东岭，荡荡万里辉”；所以，杜甫会在流离的路上只见“星垂平野阔，月涌大江流”；所以，苏轼会在临终前只留一句“浮云世事改，孤心此月明”……
  便是豪情万丈的太白，在见了“峨眉山月半轮秋”后，也只余“影入平羌江水流”的直觉与喟叹",1328,国内新闻_电子报,c,0
峨眉山,”每年春天，毛尖、龙井、普洱、乌龙茶等新茶飘香，踏青采茶游成为了国内游的热门，而杭州、西双版纳、峨眉山、黄山等也成为热门出行地,1329,国内新闻_电子报,c,0
峨眉山,"
　　峨眉山茶
　　四川峨眉山
　　自古峨眉产香茗，峨眉山茶史已有3000多年，弥香久远",1329,国内新闻_电子报,c,0
峨眉山,峨眉山的茶园集中在海拔800米之上，万年寺、玉女峰等地带的茶园种植的是峨眉雪芽,1329,国内新闻_电子报,c,0
峨眉山,想要体验采茶的游客，可以去峨眉山采茶体验基地，这里是专门供游人体验采茶乐趣的地方,1329,国内新闻_电子报,c,0
峨眉山,"
　　游玩指南：峨眉山以其“雄、秀、神、奇、灵”蜚声中外，主峰金顶绝壁凌空，有着多项世界之最：世界最高的金佛——四面十方普贤；　世界最大的金属建筑群——气势雄伟的金殿、银殿、铜殿；世界最壮丽的自然观景台，可观云海、日出、佛光、圣灯、金殿、金佛六大奇观",1329,国内新闻_电子报,c,0
峨眉山,峨眉山以多雾著称，常年云雾缭绕，宛若仙境,1329,国内新闻_电子报,c,0
峨眉山,"受访单位供图
　　华西都市报讯（记者杨雪实习生昔兴琪）4月18日，四川峨眉山下，一只湿漉漉的小鸟破壳而出，带来久违半个世纪的稚嫩眸光——50多年来，小朱鹮首次在四川诞生",1330,国内新闻_电子报,c,0
峨眉山,而在四川，2016年11月，50只粉羽白翅来自河南、陕西以及浙江等地的朱鹮，相聚在四川省自然资源科学研究院峨眉山生物资源试验站朱鹮驯养繁殖基地,1330,国内新闻_电子报,c,0
峨眉山,”峨眉山生物资源试验站朱鹮驯养繁殖基地工作人员王国建说，第二、第三枚蛋也啄出了孔洞，“很快，后面的‘弟弟妹妹’们也都要出来了,1330,国内新闻_电子报,c,0
峨眉山,据悉，2018年5月1日，有望在峨眉山开放朱鹮与公众见面,1331,国内新闻_电子报,c,0
峨眉山,"
  “自由恋爱”
  50只朱鹮 17对成功配对
  据峨眉山生物资源实验站副站长鲜义坤介绍，朱鹮是很“专情”的物种，恪守“一夫一妻”制",1331,国内新闻_电子报,c,0
峨眉山,”四川省自然资源科学研究院种质资源首席专家、峨眉山生物资源实验站站长熊铁一介绍，羽色的转变并不是换羽，朱鹮的颈部有一特殊的腺体，能够在求偶期分泌黑色物质，朱鹮水浴时，脖子会频繁地擦蹭自己的身体，将所分泌的黑色物质涂抹到羽毛之上，使之变成黑色，“告诉对方我准备好了,1331,国内新闻_电子报,c,0
峨眉山,鲜义坤告诉成都商报记者，2016年下半年开建沙湾临时基地之前，他就和同事到乐山、峨眉山等地寻访泥鳅供应商，泥鳅除了干净、健康，还不能太大，否则朱鹮要噎着,1331,国内新闻_电子报,c,0
峨眉山,"”
  展望/
  朱鹮明年五一有望与公众见面
  两年后或发展到上百只，位于峨眉山脚下的朱鹮繁殖基地正在抓紧建设
  据熊铁一介绍，朱鹮是全球濒危等级最高的物种之一，被国际鸟类协会列为“国际保护鸟”",1331,国内新闻_电子报,c,0
峨眉山,”熊铁一说，为让朱鹮重现四川大地，四川省自然资源科学研究院峨眉山生物资源实验站在省林业厅、省科技厅等有关部门的支持下，联合浙江大学国家濒危野生动植物种质基因保护中心实施了朱鹮易地保护及野外种群重建项目，引进了50只朱鹮种群,1331,国内新闻_电子报,c,2
峨眉山,"
  目前，位于峨眉山脚下的朱鹮繁殖基地正在抓紧建设，届时这批朱鹮将正式迁往峨眉山安家",1331,国内新闻_电子报,c,0
峨眉山,"
    重游《西游记》四川五大取景地
    这条夕阳红之旅，为“九寨沟、都江堰、灌县古城、乐山大佛、峨眉山、秀甲瀑布8日游”，每周五发团，980元/人起，为中老年人专属定制",1332,国内新闻_电子报,c,0
峨眉山,将重游《西游记》四川五大取景地，其中岷江都江堰是通天河落水湿经取景地，都江堰离堆公园是人参果园的外景地，峨眉山秀甲天下瀑布是斜月三星洞外景，九寨沟是盘丝洞等的取景地，师徒四人牵着白龙马在悬崖瀑布边上的经典画面更是珍珠滩瀑布最有名的场景,1332,国内新闻_电子报,c,0
峨眉山,"
旅游+音乐+体育 景区吹起“混搭风”
　　大小长假，峨眉山景区向来都是四川旅游人气和收入的“双冠王”",1333,国内新闻_电子报,c,2
峨眉山,今年春节黄金周，峨眉山旅游人次更是首破20万,1333,国内新闻_电子报,c,0
峨眉山,"
　　记者了解到，乐山特别把“2017年四川省春季音乐季暨第二届乐山·峨眉山佛光花海音乐节”安排在了“五一”期间，届时主打原创歌曲和自带流量的明星们将前往乐山，将吸引更多粉丝游客",1333,国内新闻_电子报,c,0
峨眉山,“音乐+旅游”的模式，这个5月将在峨眉山和乐山大佛大放异彩,1333,国内新闻_电子报,c,0
峨眉山,"”
　　4月中旬的峨眉山春意盎然，也是难得的旅游“平峰”期，然而峨眉山旅游股份有限公司的工作人员却没有慢下节奏，而是连轴转地投入到了第二届乐山·峨眉山佛光花海音乐节的筹备工作中",1333,国内新闻_电子报,c,1
峨眉山,该公司相关负责人告诉记者，此次音乐节也是我省四季音乐节的春季版，“每年5月，都是峨眉山杜鹃花开得最繁盛的时节，这时举办音乐节，将为游客带来视觉和听觉的双重享受,1333,国内新闻_电子报,c,2
峨眉山,”为此，峨眉山推出了“五一游峨眉 六重福利伴你行”活动，门票、酒店、音乐节套票等福利多多,1333,国内新闻_电子报,c,2
峨眉山,"crb/20170419/m_d547182c97affae2f7edd3a0a166a266.jpg"" >
    
　　经过39个小时的守候，4月18日上午11点08分，在四川省自然资源科学研究院峨眉山生物资源实验站朱鹮驯养繁殖研究基地内，诞生了西南地区首只朱鹮宝宝",1334,国内新闻_电子报,c,0
峨眉山,"<IMAGE SRC=""http://bjcb.morningpost.com.cn/res/1/1/2017-04/20/A02/res01_attpic_brief.jpg"" >
  　18日，在四川省自然资源科学研究院峨眉山生物资源试验站朱鹮驯养繁殖研究基地内，诞生了第一只西南地区朱鹮雏鸟",1335,国内新闻_电子报,c,0
峨眉山,4月18日，在四川省自然资源科学研究院峨眉山生物资源试验站朱鹮驯养繁殖研究基地内，诞生了第一只西南地区朱鹮雏鸟,1336,国内新闻_电子报,c,0
峨眉山,"
“这只雏鸟的诞生，表明四川朱鹮种群重建取得重大进展，为下一步朱鹮迁入峨眉山进行科普教育奠定了基础",1336,国内新闻_电子报,c,0
峨眉山,”峨眉山生物资源试验站副站长鲜义坤说,1336,国内新闻_电子报,c,0
峨眉山,据有关规定，目前旅游景点类门票收入不得计入上市公司收入，但是，黄山旅游、峨眉山等个股由于上市较早，目前的主营业务收入仍然包含门票收入，其业绩弹性更为乐观，因此，这类旅游股的投资机会值得关注,1337,国内新闻_电子报,c,1
峨眉山,"
　　同时，应广大老年朋友的要求，本报还开设了四川全景游，成都、九寨沟、乐山大佛、峨眉山、都江堰水利工程、青城山、宽窄巷子、侯祠深度游12日，5月15日左右出发（以铁路部门调令为准），2680元/人起",1338,国内新闻_电子报,c,0
峨眉山,晨报推出成都、九寨沟、熊猫乐园、黄龙、峨眉山、乐山2飞8日游,1339,国内新闻_电子报,c,0
峨眉山,"<IMAGE SRC=""http://epaper.tianjinwe.com/cskb/images/1/82/2017-04/20/03/res01_attpic_brief.jpg"" >
　　4月18日，在四川省自然资源科学研究院峨眉山生物资源试验站朱鹮驯养繁殖研究基地内，诞生了第一只西南地区朱鹮雏鸟",1340,国内新闻_电子报,c,0
峨眉山,2016年11月，50只来自河南、陕西、浙江等地的朱鹮相聚峨眉山基地,1340,国内新闻_电子报,c,0
峨眉山,客流主要以重庆、峨眉山、乐山、内江、宜宾、广元、绵阳等短途客流为主，预计客流高峰日在4月29日（节日第1天），预计高峰日发送旅客29万人，较2016年高峰日增长6.2%,1341,国内新闻_电子报,c,0
峨眉山,其中，最热门的动物园主要有成都动物园、上海野生动物园、常州淹城野生动物园、上海动物园、北京野生动物园、大连森林动物园、西安秦岭野生动物园等，最热门的主题乐园主要有上海迪士尼乐园、合肥万达电影乐园、苏州乐园、常州淹城春秋乐园、合肥万达主题乐园、国色天香乐园等，最热门的山岳类景区主要有黄山、峨眉山、华山、泰山等，最热门的水世界（水上乐园）主要有长隆水上乐园、成都国色天乡水上乐园、东方山水乐园等,1342,国内新闻_电子报,c,0
峨眉山,兰州中青旅工作人员工作人员告诉记者，目前，三亚双飞6日游4月29出发的价格是2580元起，昆明-大理-丽江-西双版纳8日游价格是4080元起，峨眉山、乐山双卧6日游的价格是1480元起（乘火车）,1343,国内新闻_电子报,c,0
峨眉山,”近日，峨眉山市“感恩奋进·我的脱贫路”巡回宣讲团“兵分两路”，分别走进龙池镇凤凰村、大为镇红花村和双福镇小河村、普兴乡合江村进行宣讲，张义珍等6名贫困群众代表现身说法，分享了从贫困到脱贫的心路历程,1344,国内新闻_电子报,c,0
峨眉山,”峨眉山市委宣传部文明办负责人表示，“感恩奋进·我的脱贫路”巡回宣讲团还将深入龙门、沙溪等镇乡的贫困村继续开展宣讲,1344,国内新闻_电子报,c,0
峨眉山,峨眉山市群众代表分享脱贫心路历程,1344,国内新闻_电子报,t,0
峨眉山,成都铁路局将在前期加开 30趟热门列车的基础上再积极整合动车资源，4月28日至5月1日加开成都东至重庆北、成都东至内江北、成都东至万州北、重庆北至万州北、江油途经成都东至峨眉山、贵阳北至安顺西、贵阳北至盘州等热门动车,1345,国内新闻_电子报,c,0
峨眉山,"
    
　　4月18日上午11点08分，在四川省自然资源科学研究院峨眉山生物资源实验站朱鹮驯养繁殖研究基地内，一只朱鹮雏鸟破壳而出，发出唧唧的叫声",1346,国内新闻_电子报,c,0
峨眉山,四川省自然资源科学研究院峨眉山生物资源实验站在省林业厅、省科技厅等部门支持下，进行了4年的准备工作后，与浙江、河南和陕西三省签署了引进朱鹮种源协议，并同期完成了技术人员培训和专家论证,1346,国内新闻_电子报,c,0
峨眉山,“朱鹮特别胆小，对声音特别敏感，又对环境要求高，所以我们选择了远离城市的地方落户，”峨眉山生物资源试验站副站长鲜义坤介绍,1346,国内新闻_电子报,c,0
峨眉山,这些动车包括4月28日至5月1日加开的成都东至重庆北、成都东至内江北、成都东至万州北、江油途经成都东至峨眉山等热门动车,1347,国内新闻_电子报,c,0
峨眉山,广州长隆旅游度假区、横店影视城、天目湖、峨眉山、黄山、天门山、鼓浪屿、故宫、秦始皇兵马俑紧随其后，同样位列五一国内热门景点前十强,1348,国内新闻_电子报,c,0
峨眉山,"
峨眉山景区
0公里以上全天管制
　　省交警总队发布了全省国道、省道路况提示，涉及部分市州多个中短途目的地景区",1349,国内新闻_电子报,c,0
峨眉山,"
●峨眉山景区
　　0公里以上道路24小时实行交通管制，禁止自驾车辆驶入，游客应换乘景区观光车上山游览",1349,国内新闻_电子报,c,0
峨眉山,这些动车，包括4月28日至5月1日加开的成都东至重庆北、成都东至内江北、成都东至万州北、重庆北至万州北、江油途经成都东至峨眉山、贵阳北至安顺西、贵阳北至盘州等热门动车,1350,国内新闻_电子报,c,0
峨眉山,他说：“我去过四川，我喜欢峨眉山、九寨沟,1351,国内新闻_电子报,c,0
峨眉山,  记者昨日获悉，乐山大佛景区五一小长假期间将对前往大佛佛脚平台栈道观佛的游客实行分时排队，而峨眉山景区门票售卖时间也将有所变化，市民出游应早做计划,1352,国内新闻_电子报,c,0
峨眉山,"
  此外，峨眉山景区门票售卖时间也会有所变化",1352,国内新闻_电子报,c,0
峨眉山,“景区将会根据当天班车接待游客情况决定售票时间，如果班车供不应求，可能会提前结束售票，”峨眉山景区工作人员告诉记者,1352,国内新闻_电子报,c,0
峨眉山," 
  同步播报》》》
  峨眉山景区:
  景区零公里以上24小时交通管制，禁止自驾车驶入",1352,国内新闻_电子报,c,0
峨眉山,峨眉山市市区内省道306线与成昆线交会处，因扩道改造交通管制，建议绕行,1352,国内新闻_电子报,c,0
峨眉山,3月2日，经四川旅游标准评定委员会2017年第1次集体审议，对乐山市仙芝竹尖生态园旅游景区、乐山市峨眉山大佛禅院佛教文化旅游区、南充市西山旅游景区、南充市升钟湖旅游景区、巴中市平昌县巴灵台景区、雅安市雨城区金凤山旅游景区、乐山市沙湾郭沫若故居旅游景区7家存在问题的4A级旅游景区进行了处理,1353,国内新闻_电子报,c,1
峨眉山,次、成都-攀枝花K9387次、成都-攀枝花K9551次、成都东-重庆北G8571次、成都东-万州北G8725次、成都东-内江北G8641次、成都东-内江北G8643次、成都东-江油C6242次、江油-峨眉山C6351次、峨眉山-绵阳C6354次、绵阳-峨眉山C6355次,1354,国内新闻_电子报,c,0
峨眉山,"
  借助天府新区建设的推进，专注绿色发展的洪雅将完美变身为“天府花园”；打造国际休闲度假体验旅游目的地，打通大峨眉国际旅游西环线后，洪雅将成为峨眉山西大门",1355,国内新闻_电子报,c,0
峨眉山,"
  升级
  成峨眉山西大门
  融入成都1小时交通圈
  专注绿色发展，打造“天府花园”，如何让游客更快速地到达洪雅",1355,国内新闻_电子报,c,1
峨眉山,"
  不但如此，洪雅还作出了打通大峨眉国际旅游西环线的战略决策，建设一条总长约56公里、设计时速80公里的一级公路，连接洪雅到峨眉山零公里",1355,国内新闻_电子报,c,0
峨眉山,"
  值得一提的是，这条连接快速通道已部分通车，全线建成后，成都市民去峨眉山的旅游线路将发生巨大的变化，先是经成乐高速转遂洪高速，再从洪雅到峨眉山零公里",1355,国内新闻_电子报,c,0
峨眉山,"
  这也意味着，洪雅县将成为峨眉山的“西大门”，成都市民去峨眉山经此更加便捷，洪雅也将成为成都市民前往峨眉山旅途中的重要一站，其旅游产业将再次迎来爆点",1355,国内新闻_电子报,c,0
峨眉山,"
为了应对铁路车站、列车高峰客流，成都铁路局还将以成都、成都东、重庆北、贵阳、贵阳北、峨眉山、乐山、绵阳、万州北、广元等车站增设人群引导设施，避免进站安检和候车乘降客流形成“对冲”造成拥挤",1356,国内新闻_电子报,c,0
峨眉山,"
  峨眉山市
  茶叶市场监管护航茶交会
  四川经济日报乐山讯  （童霞  周莉娟  王博 记者 林立 文/图）以“茶香峨眉山，广交天下客”为主题的第二届峨眉山春茶交易会明日在峨眉山市大西南茶业市场内举行",1357,国内新闻_电子报,c,0
峨眉山,为确保交易会顺利举行，“3·15”前夕，峨眉山市市场和质量监督管理局开展了计量检查及免费检定服务等系列活动,1357,国内新闻_电子报,c,0
峨眉山,"
  峨眉山市市场和质量监督管理局安排技术人员进行驻站式检定",1357,国内新闻_电子报,c,0
峨眉山,  四川经济日报乐山讯  （记者  林立）记者从峨眉山市获悉，以“茶香峨眉山，广交天下客”为主题的第二届峨眉山春茶交易会，将于3月17日在“中国绿茶之都”峨眉山市双福镇大西南茶业市场举行,1358,国内新闻_电子报,c,0
峨眉山,"
  据悉，峨眉山市自古就是产茶胜地，现有茶园面积20.5万亩，茶叶总产量1.92万吨，产值6.43亿元",1358,国内新闻_电子报,c,0
峨眉山,去年，峨眉山市被授予“中国绿茶之都”称号,1358,国内新闻_电子报,c,0
峨眉山,第二届峨眉山春茶交易会明日举行,1358,国内新闻_电子报,t,0
峨眉山,"
　　随着大众旅游时代来临，每到黄金周，九寨沟、峨眉山等热门景区都是游客爆棚，对于这种供求失衡的情况如何看待",1359,国内新闻_电子报,c,0
峨眉山,”黄山集名山之长，泰山之雄伟，华山之险峻，衡山之烟云，庐山之瀑，雁荡山之巧石，峨眉山之清凉，于是有“天下第一奇山”之称,1360,国内新闻_电子报,c,0
峨眉山,"
  五台山：中国佛教四大名山之首，与浙江普陀山、安徽九华山、四川峨眉山共称“中国佛教四大名山”",1360,国内新闻_电子报,c,0
峨眉山,"”
  此外，白居易的《赠薛涛》中描述，“峨眉山势接云霓，欲逐刘郎北路迷",1361,国内新闻_电子报,c,0
峨眉山,  四川经济日报讯 （记者 林立）为深入推进反腐倡廉，切实改进工作作风，把党风廉政建设落到实处，近日，峨眉山市地税局召开党风廉政建设工作会议，局党组书记、局长宁勤分别与分管局领导、各税务所负责人，分管局领导与各股室负责人签订了《党风廉政建设主体责任书》，纪检组织与派驻纪检监察员签订了《党风廉政建设监督责任书》,1362,国内新闻_电子报,c,0
峨眉山,"
  会议传达了峨眉山市纪委七届二次全会和乐山市地税系统党风廉政建设工作会议精神，通报了近年来全省地税系统违法违纪案件",1362,国内新闻_电子报,c,0
峨眉山,纪检组长蒋理代表局党组作了党风廉政建设和反腐败工作报告，回顾总结了峨眉山市地税局2016年党风廉政建设和反腐败工作，安排部署了峨眉山市地税局今年党风廉政建设和反腐败的工作任务,1362,国内新闻_电子报,c,2
峨眉山,"
  会上，局党组书记、局长宁勤要求全局干部职工要时刻保持政治定力，坚守责任担当，真抓实干，为峨眉山地方经济和地税事业发展提供坚强的纪律保障",1362,国内新闻_电子报,c,0
峨眉山,”3月8日，峨眉山市安原茶叶合作社的春茶才采摘了5天，价格已坐上“火箭”,1363,国内新闻_电子报,c,2
峨眉山,"”
    鲜叶将经过峨眉山竹叶青茶业公司的加工车间，再到消费者的茶杯里",1363,国内新闻_电子报,c,2
峨眉山,”3月8日，峨眉山市安原茶叶合作社的春茶才采摘了5天，价格已坐上“火箭”,1364,国内新闻_电子报,c,2
峨眉山,"”
　　鲜叶将经过峨眉山竹叶青茶业公司的加工车间，再到消费者的茶杯里",1364,国内新闻_电子报,c,2
峨眉山,依托峨眉山把旅游作为支柱产业的峨眉山市，2016年仅旅游总收入就高达158.42亿元，数千家为旅客提供吃、住、行、游、购、娱的服务公司赚得盆满钵满,1365,国内新闻_电子报,c,2
峨眉山,南江的旅游也是独树一帜，具有自己的核心竞争力，而且南江的人口规模比峨眉山市还大,1365,国内新闻_电子报,c,0
峨眉山,希望拍摄的四川篇中，既有观众熟悉的峨眉山，都江堰、青城山、九寨沟，也有我们观众不容易从地面抵达的川西美丽远方的家园，包括四川的西部雪山，草原，无人区,1366,国内新闻_电子报,c,0
峨眉山,  四川经济日报乐山讯  （刘睿  记者 林立）近日，凉山彝族自治州雷波县委、县政府主办的彝族民歌“云朵上的歌谣”巡回演出，走进了亚洲最大的十方丛林——峨眉山大佛禅院，为峨眉山市民及广大僧众奉上了一场具有彝族风情的文化视听盛宴,1367,国内新闻_电子报,c,0
峨眉山,峨眉山市委常委、统战部部长廖学军等领导，峨眉山佛教协会广大僧众、峨眉山佛学院学僧及市民共计300余人观看了演出,1367,国内新闻_电子报,c,0
峨眉山,"
  据介绍，“云朵上的歌谣”从3月10日起至21日，先后在9所高校和峨眉山大佛禅院巡演，此次演出是巡演的最后一站",1367,国内新闻_电子报,c,0
峨眉山,凉山“云朵上的歌谣”走进峨眉山,1367,国内新闻_电子报,t,0
峨眉山,  四川经济日报乐山讯（记者 林立）第七届世界传统武术锦标赛新闻发布会近日在峨眉山市举行,1368,国内新闻_电子报,c,0
峨眉山,乐山市副市长周伦斌，峨眉山市委副书记、市长、峨眉山景区管委会主任吴小怡，峨眉山市副市长陈苹等领导出席发布会,1368,国内新闻_电子报,c,0
峨眉山,"
  会上，吴小怡表示，经国家体育总局武术运动管理中心批准，以“慧定峨眉·武动世界”为主题的第七届世界传统武术锦标赛将于今年11月7日至11日在峨眉山市举行",1368,国内新闻_电子报,c,0
峨眉山,届时，将有来自世界各地的200余支代表队、2000多名武林高手云集峨眉，以武会友、交流切磋，并游览峨眉山，感受世界自然与文化遗产峨眉山旖旎的自然风光和悠久文化的无穷魅力,1368,国内新闻_电子报,c,0
峨眉山,"
  吴小怡表示，第七届世界传统武术锦标赛是峨眉山市有史以来承办的规模最大、规格最高、影响最广的国际盛会，峨眉山市将举全市之力、聚全民之智，精益求精做好各项准备工作，竭尽全力为锦标赛的举办创造一个安全、公平、舒适、优美的竞赛环境，确保将此次锦标赛办成欢乐、文明、祥和的武术盛会",1368,国内新闻_电子报,c,0
峨眉山,"”
  据了解，在张强的倡导下，“3·15”当天，招行在成都市区的39家同城网点，以及绵阳、乐山、泸州、峨眉山的4家异地机构的一把手，都在营业厅当了一回大堂经理，对老百姓普遍关心的银行收费、理财、房贷等问题进行了耐心地解答",1369,国内新闻_电子报,c,0
峨眉山,"
    活动期间，成都高新区和峨眉山旅游股份有限公司签订了智慧旅游项目共建协议",1370,国内新闻_电子报,c,1
峨眉山,"03288）
  晨光文具（603899）
  平安银行（000001）
  太 阳 能（000591）
  京蓝科技（000711）
  北新建材（000786）
  创维数字（000810）
  峨眉山 A（000888）
  双汇发展（000895）
  西山煤电（000983）
  越秀金控（000987）
  中航光电（002179）
  北方华创（002371）
  搜 于 特（002",1371,国内新闻_电子报,c,1
峨眉山,"
  ●乐山市峨眉山风景区秀甲蜀国特产经营部（峨眉雪芽专卖店）税务登记证（地税）正、副本（证号：511181198603100045）遗失作废",1372,国内新闻_电子报,c,0
峨眉山,"
  ●峨眉山市徐帅胎行个体营业执照副本（注册号：511181600466225）遗失作废",1372,国内新闻_电子报,c,0
峨眉山,"
  此外，在签约仪式环节，成都高新区还与峨眉山旅游股份有限公司签订了智慧旅游项目共建协议",1373,国内新闻_电子报,c,1
峨眉山,这条穿越成都平原最方便、最快捷的新通道，让成都、德阳、绵阳、眉山、乐山、峨眉山、江油沿线的2000多万人，实现了交通上的“同城梦”,1374,国内新闻_电子报,c,0
峨眉山,覆盖了成都、德阳、绵阳、眉山、乐山、峨眉山、江油沿线2000多万人，实现了交通上的“同城梦”,1375,国内新闻_电子报,c,0
峨眉山,"
  缓解拥堵
  实施带薪休假制度
  成都商报：随着大众旅游时代来临，每到黄金周，九寨沟、峨眉山等热门景区都是游客爆棚，四川能否通过实行分时段游览门票等措施来分流游客",1376,国内新闻_电子报,c,0
峨眉山,《三生三世万亩茶园》讲述出生于茶人世家的周小芳与父亲、女儿三代茶人的故事，将春季峨眉的秀丽风光、高品质的峨眉山茶一一展示，表现川人与川茶之间的浓厚情缘,1377,国内新闻_电子报,c,0
